date,district,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmh,pressure_hpa
2025-10-27,Sunsari,19.4,7.8,63.8,6.7,1002.7
2025-10-28,Sunsari,22.3,3.6,56.3,12.4,1001.1
2025-10-29,Sunsari,23.3,6.3,58.7,5.7,1005.9
2025-10-30,Sunsari,22.7,0.0,53.5,2.6,1002.4
2025-10-31,Sunsari,26.5,7.7,60.2,8.7,1002.1
2025-11-01,Sunsari,21.4,6.3,53.2,4.7,1007.0
2025-11-02,Sunsari,23.8,3.4,48.6,8.8,1002.3
2025-11-03,Sunsari,20.7,0.0,60.6,3.1,1000.4
2025-11-04,Sunsari,19.7,10.3,64.3,4.1,998.4
2025-11-05,Sunsari,20.4,2.1,54.0,7.0,1005.4
2025-11-06,Sunsari,20.4,3.0,62.7,7.5,998.0
2025-11-07,Sunsari,19.7,3.0,71.7,5.4,997.6
2025-11-08,Sunsari,17.7,2.1,49.2,6.0,997.6
2025-11-09,Sunsari,17.8,2.2,56.6,7.4,998.7
2025-11-10,Sunsari,22.0,0.0,58.3,4.4,1001.1
2025-11-11,Sunsari,21.3,4.3,50.3,4.8,1000.2
2025-11-12,Sunsari,23.1,1.3,48.4,12.2,1002.6
2025-11-13,Sunsari,18.7,2.7,61.9,3.2,997.7
2025-11-14,Sunsari,18.4,2.2,56.5,1.9,998.4
2025-11-15,Sunsari,17.0,1.7,52.9,4.8,1001.5
2025-11-16,Sunsari,21.3,4.3,50.2,4.7,998.1
2025-11-17,Sunsari,17.4,2.1,58.3,2.2,996.9
2025-11-18,Sunsari,19.0,0.0,48.0,4.5,996.4
2025-11-19,Sunsari,19.7,0.0,49.9,1.9,1000.9
2025-11-20,Sunsari,15.8,4.1,53.5,3.0,1000.8
2025-11-21,Sunsari,20.4,2.9,55.6,5.7,1000.7
2025-11-22,Sunsari,20.9,0.0,49.5,2.0,1004.7
2025-11-23,Sunsari,19.3,0.0,50.3,3.8,1001.9
2025-11-24,Sunsari,18.5,1.8,61.2,1.4,1001.0
2025-11-25,Sunsari,18.6,2.4,57.8,3.2,1005.0
2025-11-26,Sunsari,21.4,0.0,55.1,8.7,1003.9
2025-11-27,Sunsari,18.7,0.0,57.2,15.6,998.8
2025-11-28,Sunsari,18.5,0.0,49.7,4.1,1003.5
2025-11-29,Sunsari,17.1,0.0,56.8,5.5,1006.3
2025-11-30,Sunsari,12.8,0.0,57.1,2.2,1006.3
2025-12-01,Sunsari,20.6,2.4,51.8,5.3,1003.9
2025-12-02,Sunsari,18.3,0.0,58.0,9.6,1002.2
2025-12-03,Sunsari,16.5,0.0,56.2,4.5,1001.9
2025-12-04,Sunsari,22.5,0.0,56.3,8.0,1005.4
2025-12-05,Sunsari,19.1,0.0,63.3,3.0,997.0
2025-12-06,Sunsari,17.8,2.7,57.8,1.6,1004.8
2025-12-07,Sunsari,20.2,0.0,50.4,3.6,1001.4
2025-12-08,Sunsari,18.9,0.0,55.7,3.0,998.2
2025-12-09,Sunsari,18.8,0.0,55.1,7.7,997.5
2025-12-10,Sunsari,16.9,0.0,49.5,7.8,995.9
2025-12-11,Sunsari,19.5,1.5,46.1,2.2,1002.7
2025-12-12,Sunsari,19.9,0.0,54.7,5.9,1006.8
2025-12-13,Sunsari,16.8,0.0,59.7,6.9,999.5
2025-12-14,Sunsari,14.2,1.1,60.6,3.3,998.4
2025-12-15,Sunsari,19.9,0.0,56.4,4.8,1004.6
2025-12-16,Sunsari,19.3,0.0,62.9,6.4,1001.3
2025-12-17,Sunsari,19.7,0.0,55.9,8.3,1004.8
2025-12-18,Sunsari,18.1,0.0,54.0,4.9,998.1
2025-12-19,Sunsari,19.9,1.1,56.9,5.6,1003.0
2025-12-20,Sunsari,16.7,0.0,51.3,6.8,1006.4
2025-12-21,Sunsari,17.6,0.0,48.7,2.2,997.9
2025-12-22,Sunsari,15.9,0.0,50.1,1.3,1000.0
2025-12-23,Sunsari,20.3,0.0,52.6,6.3,999.9
2025-12-24,Sunsari,17.9,1.2,60.3,4.9,1003.2
2025-12-25,Sunsari,18.5,0.0,47.8,2.1,1004.8
2025-12-26,Sunsari,18.9,0.0,50.1,6.5,999.0
2025-12-27,Sunsari,17.6,0.8,59.7,2.0,1008.5
2025-12-28,Sunsari,19.7,1.8,54.7,4.7,1001.2
2025-12-29,Sunsari,21.4,1.0,54.8,6.4,999.3
2025-12-30,Sunsari,20.1,1.9,54.6,7.8,1005.3
2025-12-31,Sunsari,14.7,0.0,64.7,3.6,1001.4
2020-01-01,Kalikot,7.9,0.0,53.6,3.1,867.0
2020-01-02,Kalikot,7.3,0.0,52.6,8.8,866.5
2020-01-03,Kalikot,10.6,0.0,56.3,13.4,867.5
2020-01-04,Kalikot,3.5,0.5,54.3,6.5,860.7
2020-01-05,Kalikot,6.1,0.0,56.1,4.2,866.1
2020-01-06,Kalikot,10.6,0.0,55.9,8.4,866.1
2020-01-07,Kalikot,10.8,0.0,59.8,6.0,867.1
2020-01-08,Kalikot,12.0,0.8,56.0,4.9,869.2
2020-01-09,Kalikot,9.1,0.0,56.4,4.4,865.5
2020-01-10,Kalikot,9.5,0.0,64.3,4.2,870.6
2020-01-11,Kalikot,4.9,0.6,47.7,3.7,863.7
2020-01-12,Kalikot,8.7,1.2,57.3,5.6,868.7
2020-01-13,Kalikot,9.9,0.0,54.8,8.2,865.0
2020-01-14,Kalikot,7.8,0.0,55.6,10.2,870.1
2020-01-15,Kalikot,8.7,0.0,58.3,5.9,867.3
2020-01-16,Kalikot,11.4,0.9,51.9,8.6,863.0
2020-01-17,Kalikot,11.9,0.0,52.5,16.7,866.9
2020-01-18,Kalikot,9.6,0.9,59.8,1.8,867.8
2020-01-19,Kalikot,9.0,0.0,54.6,6.8,867.3
2020-01-20,Kalikot,10.7,0.0,50.6,2.3,867.6
2020-01-21,Kalikot,8.5,0.4,59.6,2.4,865.9
2020-01-22,Kalikot,11.4,0.0,58.5,2.9,864.9
2020-01-23,Kalikot,8.4,0.0,56.2,5.7,861.7
2020-01-24,Kalikot,11.0,0.6,57.9,2.9,868.3
2020-01-25,Kalikot,9.5,0.0,58.2,2.6,868.1
2020-01-26,Kalikot,8.4,0.0,54.9,13.8,872.3
2020-01-27,Kalikot,10.5,0.0,56.9,1.5,866.5
2020-01-28,Kalikot,9.1,0.4,49.7,1.4,867.4
2020-01-29,Kalikot,11.9,1.2,55.3,4.2,867.1
2020-01-30,Kalikot,8.0,1.1,61.0,6.0,869.2
2020-01-31,Kalikot,10.6,0.5,66.7,3.9,865.1
2020-02-01,Kalikot,8.7,0.0,55.9,3.5,867.1
2020-02-02,Kalikot,12.7,0.5,51.2,11.5,866.7
2020-02-03,Kalikot,11.8,0.0,53.6,3.1,868.8
2020-02-04,Kalikot,10.4,0.0,48.1,4.4,873.3
2020-02-05,Kalikot,10.6,0.8,59.3,3.7,867.6
2020-02-06,Kalikot,14.1,0.0,55.6,4.8,862.3
2020-02-07,Kalikot,12.3,1.1,51.4,3.8,863.1
2020-02-08,Kalikot,9.4,0.7,54.9,5.5,869.8
2020-02-09,Kalikot,12.9,0.0,58.9,4.5,861.6
2020-02-10,Kalikot,10.0,0.0,55.6,3.5,867.5
2020-02-11,Kalikot,11.5,1.4,53.0,2.1,864.4
2020-02-12,Kalikot,7.2,1.2,61.4,1.1,874.7
2020-02-13,Kalikot,13.1,0.0,57.1,5.8,863.0
2020-02-14,Kalikot,10.2,0.0,51.5,2.6,864.6
2020-02-15,Kalikot,11.3,0.7,56.0,4.5,868.9
2020-02-16,Kalikot,9.0,0.0,44.8,2.1,865.9
2020-02-17,Kalikot,12.3,0.0,56.6,6.9,864.4
2020-02-18,Kalikot,12.2,0.0,69.3,6.7,863.7
2020-02-19,Kalikot,9.6,0.0,60.8,2.7,864.6
2020-02-20,Kalikot,12.4,1.5,55.7,6.2,863.9
2020-02-21,Kalikot,11.9,0.0,56.6,6.9,866.6
2020-02-22,Kalikot,15.0,1.5,59.2,8.9,872.4
2020-02-23,Kalikot,11.2,0.6,58.8,2.2,872.8
2020-02-24,Kalikot,13.7,0.0,54.7,3.5,872.7
2020-02-25,Kalikot,10.0,0.0,44.4,4.1,866.2
2020-02-26,Kalikot,13.2,0.0,53.6,3.7,868.7
2020-02-27,Kalikot,13.9,0.0,52.3,9.9,867.0
2020-02-28,Kalikot,14.1,0.0,54.8,5.6,864.1
2020-02-29,Kalikot,13.2,2.9,53.9,2.5,861.2
2020-03-01,Kalikot,17.0,1.3,59.4,11.5,861.3
2020-03-02,Kalikot,13.0,0.0,65.4,6.0,867.1
2020-03-03,Kalikot,14.8,0.0,60.2,3.6,862.5
2020-03-04,Kalikot,13.3,0.0,54.9,1.8,864.2
2020-03-05,Kalikot,12.4,2.0,64.5,3.8,867.7
2020-03-06,Kalikot,11.8,2.3,61.9,8.6,859.6
2020-03-07,Kalikot,12.5,0.0,58.9,4.4,871.0
2020-03-08,Kalikot,15.7,0.0,52.4,3.7,866.8
2020-03-09,Kalikot,17.3,0.0,54.6,5.6,865.5
2020-03-10,Kalikot,16.0,2.9,60.5,4.0,864.7
2020-03-11,Kalikot,14.2,1.7,67.4,6.4,868.0
2020-03-12,Kalikot,13.8,0.0,62.5,7.1,863.7
2020-03-13,Kalikot,15.5,0.9,59.0,2.7,870.6
2020-03-14,Kalikot,13.2,0.0,56.1,7.9,869.2
2020-03-15,Kalikot,17.2,0.0,59.1,2.7,864.4
2020-03-16,Kalikot,16.3,2.5,60.0,4.8,866.0
2020-03-17,Kalikot,13.8,0.0,62.9,10.1,870.2
2020-03-18,Kalikot,18.8,0.0,49.8,4.6,867.8
2020-03-19,Kalikot,13.6,4.0,58.7,1.8,865.9
2020-03-20,Kalikot,16.2,0.9,59.8,5.0,864.4
2020-03-21,Kalikot,17.9,4.8,66.3,6.6,866.3
2020-03-22,Kalikot,17.9,4.8,68.9,6.7,865.4
2020-03-23,Kalikot,15.3,3.8,51.0,7.8,867.5
2020-03-24,Kalikot,15.9,5.3,56.0,4.9,865.7
2020-03-25,Kalikot,14.9,5.8,59.6,7.2,863.7
2020-03-26,Kalikot,17.4,3.3,51.7,2.5,869.9
2020-03-27,Kalikot,18.7,0.0,63.6,6.4,868.2
2020-03-28,Kalikot,13.4,5.4,60.2,3.4,863.6
2020-03-29,Kalikot,18.5,3.1,63.7,8.9,864.8
2020-03-30,Kalikot,16.5,5.3,58.7,4.8,868.7
2020-03-31,Kalikot,17.5,2.9,59.7,3.6,864.1
2020-04-01,Kalikot,15.6,7.1,54.2,7.2,866.1
2020-04-02,Kalikot,16.7,3.7,53.0,4.6,865.7
2020-04-03,Kalikot,22.0,5.0,54.1,1.7,864.4
2020-04-04,Kalikot,17.5,5.1,50.8,2.4,863.4
2020-04-05,Kalikot,18.3,2.6,62.5,12.6,866.4
2020-04-06,Kalikot,16.6,8.7,62.2,5.5,863.8
2020-04-07,Kalikot,23.7,0.0,60.6,4.9,864.8
2020-04-08,Kalikot,19.6,6.2,59.7,4.0,869.1
2020-04-09,Kalikot,18.8,4.7,64.7,5.4,864.4
2020-04-10,Kalikot,20.8,6.3,65.1,5.8,868.0
2020-04-11,Kalikot,19.8,5.7,59.3,2.0,869.5
2020-04-12,Kalikot,18.9,7.3,62.1,3.6,866.3
2020-04-13,Kalikot,19.1,6.7,62.4,2.8,868.1
2020-04-14,Kalikot,16.4,5.0,64.9,2.0,864.0
2020-04-15,Kalikot,18.9,11.8,64.6,1.5,868.8
2020-04-16,Kalikot,18.7,7.6,63.2,13.3,868.5
2020-04-17,Kalikot,20.5,15.2,60.1,17.1,871.0
2020-04-18,Kalikot,19.5,9.2,58.3,13.1,870.1
2020-04-19,Kalikot,21.4,7.6,57.7,7.2,867.4
2020-04-20,Kalikot,20.4,8.3,64.5,5.1,874.9
2020-04-21,Kalikot,18.6,8.2,58.3,3.3,869.3
2020-04-22,Kalikot,23.4,9.4,63.4,3.7,870.4
2020-04-23,Kalikot,19.8,11.0,63.3,2.2,865.2
2020-04-24,Kalikot,21.8,5.7,59.9,4.2,865.5
2020-04-25,Kalikot,18.1,6.2,64.6,1.7,866.8
2020-04-26,Kalikot,22.4,14.2,67.5,4.8,863.6
2020-04-27,Kalikot,17.7,13.3,64.7,2.2,866.7
2020-04-28,Kalikot,25.0,4.2,60.7,7.5,866.5
2020-04-29,Kalikot,22.6,14.0,74.6,3.5,869.9
2020-04-30,Kalikot,20.9,15.8,68.2,8.7,870.1
2020-05-01,Kalikot,22.5,13.3,59.5,8.8,867.0
2020-05-02,Kalikot,19.0,4.2,51.8,6.2,865.5
2020-05-03,Kalikot,21.2,5.8,58.2,9.6,872.0
2020-05-04,Kalikot,23.2,12.6,59.4,4.7,862.0
2020-05-05,Kalikot,22.9,22.9,61.4,8.4,861.9
2020-05-06,Kalikot,21.9,10.4,61.9,5.4,868.0
2020-05-07,Kalikot,22.6,16.8,70.3,8.7,866.4
2020-05-08,Kalikot,24.2,10.2,70.1,5.0,865.7
2020-05-09,Kalikot,23.6,23.5,73.7,8.1,861.1
2020-05-10,Kalikot,18.5,14.5,68.1,7.8,864.0
2020-05-11,Kalikot,22.3,7.5,63.6,5.0,871.0
2020-05-12,Kalikot,22.4,9.9,63.3,2.8,870.5
2020-05-13,Kalikot,20.0,9.6,59.3,8.2,869.0
2020-05-14,Kalikot,20.5,15.9,78.6,5.0,864.2
2020-05-15,Kalikot,25.6,11.1,58.9,8.5,865.6
2020-05-16,Kalikot,21.3,12.5,67.1,3.3,865.4
2020-05-17,Kalikot,22.0,28.1,73.6,1.7,864.6
2020-05-18,Kalikot,21.3,12.3,65.4,1.5,865.0
2020-05-19,Kalikot,23.8,17.4,71.0,2.7,866.3
2020-05-20,Kalikot,23.6,14.7,65.7,8.4,862.2
2020-05-21,Kalikot,26.9,16.3,62.0,3.6,870.1
2020-05-22,Kalikot,22.1,21.4,70.4,6.0,866.2
2020-05-23,Kalikot,24.2,2.1,62.3,5.9,865.1
2020-05-24,Kalikot,19.5,18.3,62.1,1.4,861.9
2020-05-25,Kalikot,20.5,14.8,75.0,6.3,868.9
2020-05-26,Kalikot,26.0,18.9,70.6,6.2,863.5
2020-05-27,Kalikot,25.6,16.4,71.7,2.8,868.0
2020-05-28,Kalikot,24.4,16.6,63.0,5.4,864.0
2020-05-29,Kalikot,25.8,20.4,70.6,9.6,866.9
2020-05-30,Kalikot,21.4,14.4,63.2,4.6,862.8
2020-05-31,Kalikot,26.9,33.2,83.0,7.3,866.1
2020-06-01,Kalikot,21.6,11.6,58.8,4.1,866.4
2020-06-02,Kalikot,24.3,29.9,75.8,13.0,867.1
2020-06-03,Kalikot,29.3,9.6,73.0,2.5,869.3
2020-06-04,Kalikot,22.0,17.3,72.1,5.1,868.1
2020-06-05,Kalikot,26.5,21.9,74.4,1.9,871.3
2020-06-06,Kalikot,25.8,12.3,66.7,5.8,862.3
2020-06-07,Kalikot,22.8,11.9,71.8,1.5,872.9
2020-06-08,Kalikot,28.1,17.7,68.5,4.3,869.4
2020-06-09,Kalikot,22.1,27.4,81.6,10.6,865.3
2020-06-10,Kalikot,23.8,21.0,60.0,7.3,869.6
2020-06-11,Kalikot,25.2,36.0,83.2,2.1,871.9
2020-06-12,Kalikot,23.8,25.3,73.7,9.0,869.9
2020-06-13,Kalikot,30.2,17.0,66.0,4.2,863.6
2020-06-14,Kalikot,21.5,0.0,58.7,3.9,866.7
2020-06-15,Kalikot,27.2,8.0,60.7,3.8,868.9
2020-06-16,Kalikot,19.5,19.0,69.4,3.6,866.5
2020-06-17,Kalikot,18.2,8.0,57.5,2.4,867.9
2020-06-18,Kalikot,24.1,19.8,68.9,3.5,868.1
2020-06-19,Kalikot,25.5,23.5,63.8,4.2,863.6
2020-06-20,Kalikot,27.0,19.2,68.8,1.4,870.4
2020-06-21,Kalikot,27.2,19.5,63.5,3.0,866.9
2020-06-22,Kalikot,24.4,39.2,94.1,6.6,866.5
2020-06-23,Kalikot,25.0,22.7,76.8,4.2,863.9
2020-06-24,Kalikot,24.4,21.0,76.4,7.3,865.9
2020-06-25,Kalikot,27.0,13.5,59.2,1.8,869.4
2020-06-26,Kalikot,21.5,22.4,77.1,1.7,867.3
2020-06-27,Kalikot,22.6,18.3,66.3,5.2,868.7
2020-06-28,Kalikot,25.6,39.0,87.6,2.7,866.5
2020-06-29,Kalikot,26.0,0.0,54.1,2.9,866.9
2020-06-30,Kalikot,26.5,35.9,76.8,3.5,861.7
2020-07-01,Kalikot,23.7,24.9,69.7,3.0,867.8
2020-07-02,Kalikot,22.8,34.5,85.9,3.7,866.0
2020-07-03,Kalikot,25.2,0.0,58.1,5.7,867.6
2020-07-04,Kalikot,21.5,25.5,68.5,16.7,860.1
2020-07-05,Kalikot,27.0,0.0,60.7,3.0,874.2
2020-07-06,Kalikot,22.6,19.2,68.5,8.4,866.8
2020-07-07,Kalikot,23.0,23.7,67.5,1.3,868.0
2020-07-08,Kalikot,25.0,14.4,63.8,3.9,867.8
2020-07-09,Kalikot,22.0,9.7,56.0,4.6,865.7
2020-07-10,Kalikot,21.1,32.7,77.5,2.9,867.9
2020-07-11,Kalikot,25.7,7.7,58.8,3.7,870.2
2020-07-12,Kalikot,21.3,39.4,89.1,4.3,867.1
2020-07-13,Kalikot,23.8,0.0,59.1,2.4,869.2
2020-07-14,Kalikot,23.3,28.9,83.4,5.4,868.9
2020-07-15,Kalikot,19.4,29.4,82.5,5.0,868.7
2020-07-16,Kalikot,21.0,13.1,56.0,4.0,872.2
2020-07-17,Kalikot,23.7,0.0,47.8,3.9,867.7
2020-07-18,Kalikot,25.4,25.1,80.6,6.7,866.4
2020-07-19,Kalikot,21.4,29.4,76.2,6.2,866.5
2020-07-20,Kalikot,21.1,34.8,82.1,3.0,867.8
2020-07-21,Kalikot,24.0,31.0,83.0,8.5,862.5
2020-07-22,Kalikot,24.3,15.2,73.6,5.1,870.8
2020-07-23,Kalikot,24.5,0.0,57.4,3.8,865.9
2020-07-24,Kalikot,23.0,15.6,63.2,8.6,866.3
2020-07-25,Kalikot,21.4,17.8,63.1,1.7,862.7
2020-07-26,Kalikot,23.9,27.6,71.7,2.9,866.9
2020-07-27,Kalikot,22.1,28.6,84.0,8.9,862.5
2020-07-28,Kalikot,23.5,28.2,81.9,5.3,861.6
2020-07-29,Kalikot,21.1,25.4,75.6,5.7,864.4
2020-07-30,Kalikot,21.6,26.7,69.2,4.2,865.9
2020-07-31,Kalikot,23.0,18.5,74.3,2.7,864.0
2020-08-01,Kalikot,17.7,34.6,83.6,4.1,867.5
2020-08-02,Kalikot,24.4,28.3,73.8,6.4,870.3
2020-08-03,Kalikot,21.5,22.0,72.3,4.1,867.3
2020-08-04,Kalikot,15.9,31.9,83.1,6.4,860.0
2020-08-05,Kalikot,21.8,17.4,66.7,5.4,866.5
2020-08-06,Kalikot,20.5,22.7,68.0,2.8,868.3
2020-08-07,Kalikot,19.2,29.2,79.3,5.4,865.5
2020-08-08,Kalikot,25.1,11.0,65.1,7.0,867.5
2020-08-09,Kalikot,22.7,40.0,77.5,2.4,867.4
2020-08-10,Kalikot,20.6,0.0,54.6,3.5,863.3
2020-08-11,Kalikot,20.9,17.0,64.4,3.9,870.2
2020-08-12,Kalikot,21.2,20.8,74.0,5.0,865.7
2020-08-13,Kalikot,17.3,26.4,67.6,11.1,865.6
2020-08-14,Kalikot,25.7,26.9,70.2,2.7,868.0
2020-08-15,Kalikot,20.5,31.9,68.8,3.8,861.8
2020-08-16,Kalikot,23.9,19.2,72.4,2.9,870.4
2020-08-17,Kalikot,18.4,22.1,65.2,1.7,863.7
2020-08-18,Kalikot,21.2,7.4,54.3,6.1,872.0
2020-08-19,Kalikot,17.5,10.9,63.3,10.7,870.0
2020-08-20,Kalikot,14.0,18.1,68.7,6.4,863.6
2020-08-21,Kalikot,21.5,21.2,75.1,2.5,867.6
2020-08-22,Kalikot,19.9,18.0,73.1,2.5,863.7
2020-08-23,Kalikot,18.3,21.9,78.2,3.7,863.3
2020-08-24,Kalikot,12.5,17.4,77.0,3.0,859.1
2020-08-25,Kalikot,18.2,15.9,72.9,2.7,868.5
2020-08-26,Kalikot,19.6,34.0,83.9,7.3,865.2
2020-08-27,Kalikot,16.7,15.3,68.3,7.5,869.0
2020-08-28,Kalikot,19.0,23.6,77.0,3.5,867.3
2020-08-29,Kalikot,17.4,7.9,51.2,7.5,862.9
2020-08-30,Kalikot,16.1,17.1,67.9,7.4,869.1
2020-08-31,Kalikot,18.1,11.7,55.2,2.4,868.2
2020-09-01,Kalikot,13.9,28.2,73.9,4.2,865.2
2020-09-02,Kalikot,19.1,12.0,57.2,1.8,869.5
2020-09-03,Kalikot,18.2,0.0,56.9,2.8,865.8
2020-09-04,Kalikot,19.1,10.0,66.0,8.8,864.2
2020-09-05,Kalikot,20.0,9.5,68.7,10.5,866.0
2020-09-06,Kalikot,17.1,13.9,61.3,5.4,865.5
2020-09-07,Kalikot,12.1,16.2,64.7,7.5,862.1
2020-09-08,Kalikot,16.8,19.7,76.2,3.1,858.7
2020-09-09,Kalikot,14.9,10.4,60.8,3.1,871.5
2020-09-10,Kalikot,19.9,10.1,59.5,5.9,870.0
2020-09-11,Kalikot,16.2,19.7,74.3,3.8,871.0
2020-09-12,Kalikot,18.4,20.9,74.3,1.5,869.3
2020-09-13,Kalikot,19.5,12.1,69.5,3.7,865.4
2020-09-14,Kalikot,15.0,14.5,69.0,8.3,866.1
2020-09-15,Kalikot,16.5,20.0,69.0,4.1,864.8
2020-09-16,Kalikot,16.3,24.1,81.2,7.7,868.2
2020-09-17,Kalikot,20.5,13.4,70.1,1.6,868.0
2020-09-18,Kalikot,18.5,14.6,66.6,4.4,865.6
2020-09-19,Kalikot,13.7,11.5,68.6,3.5,867.9
2020-09-20,Kalikot,14.4,4.4,58.5,2.0,870.1
2020-09-21,Kalikot,14.6,11.9,59.9,4.2,866.6
2020-09-22,Kalikot,13.8,0.0,55.6,3.6,863.1
2020-09-23,Kalikot,14.6,6.9,70.2,9.6,868.0
2020-09-24,Kalikot,14.0,2.5,62.2,8.4,862.9
2020-09-25,Kalikot,15.0,11.7,66.4,3.8,864.2
2020-09-26,Kalikot,14.6,2.7,52.7,4.0,867.4
2020-09-27,Kalikot,17.0,3.3,51.7,2.9,868.5
2020-09-28,Kalikot,13.0,3.0,56.2,2.2,866.9
2020-09-29,Kalikot,11.1,1.7,53.3,4.8,863.6
2020-09-30,Kalikot,13.3,0.0,55.1,1.5,875.0
2020-10-01,Kalikot,12.9,8.5,62.6,3.3,865.0
2020-10-02,Kalikot,17.0,14.3,59.3,2.2,868.0
2020-10-03,Kalikot,15.6,0.0,50.8,5.6,864.8
2020-10-04,Kalikot,16.4,13.6,64.1,6.9,863.8
2020-10-05,Kalikot,15.6,5.4,61.5,4.1,866.8
2020-10-06,Kalikot,9.6,8.0,63.8,3.6,865.3
2020-10-07,Kalikot,11.7,3.3,52.5,7.3,866.9
2020-10-08,Kalikot,10.2,5.9,53.6,2.9,864.6
2020-10-09,Kalikot,16.2,10.1,58.3,7.1,867.0
2020-10-10,Kalikot,14.7,6.2,63.9,5.2,864.3
2020-10-11,Kalikot,13.6,5.5,57.0,4.2,869.8
2020-10-12,Kalikot,11.6,0.0,55.5,9.4,867.5
2020-10-13,Kalikot,11.7,6.1,62.0,7.2,866.2
2020-10-14,Kalikot,10.8,5.9,65.9,2.0,866.6
2020-10-15,Kalikot,13.7,8.3,55.5,3.4,865.5
2020-10-16,Kalikot,12.4,3.7,64.0,2.3,867.0
2020-10-17,Kalikot,13.5,4.7,61.6,3.7,871.1
2020-10-18,Kalikot,12.8,5.1,67.4,7.9,864.9
2020-10-19,Kalikot,13.5,3.0,64.4,6.5,867.1
2020-10-20,Kalikot,12.8,3.8,58.6,2.1,864.3
2020-10-21,Kalikot,13.8,5.9,56.0,3.0,859.2
2020-10-22,Kalikot,13.0,2.9,60.6,3.5,868.4
2020-10-23,Kalikot,10.4,8.9,56.5,5.2,869.8
2020-10-24,Kalikot,12.3,0.0,56.1,5.5,867.9
2020-10-25,Kalikot,11.8,4.2,54.6,1.6,873.6
2020-10-26,Kalikot,10.7,4.7,57.6,8.3,865.5
2020-10-27,Kalikot,10.9,4.9,48.0,3.6,863.9
2020-10-28,Kalikot,12.9,4.4,58.1,7.6,870.2
2020-10-29,Kalikot,11.8,3.6,58.5,2.0,870.3
2020-10-30,Kalikot,12.5,7.1,58.0,1.8,869.9
2020-10-31,Kalikot,10.6,2.3,56.4,5.4,863.4
2020-11-01,Kalikot,12.8,2.7,51.7,3.2,864.5
2020-11-02,Kalikot,11.9,0.0,58.9,3.8,861.7
2020-11-03,Kalikot,8.6,3.7,58.1,3.6,872.5
2020-11-04,Kalikot,9.4,0.0,66.2,5.1,863.8
2020-11-05,Kalikot,8.4,2.8,58.7,4.9,863.0
2020-11-06,Kalikot,7.8,0.0,56.9,6.0,866.3
2020-11-07,Kalikot,15.2,0.0,52.7,9.0,867.0
2020-11-08,Kalikot,13.1,0.0,61.0,12.6,868.6
2020-11-09,Kalikot,12.0,0.0,52.9,7.6,866.2
2020-11-10,Kalikot,10.5,2.8,65.9,6.7,864.6
2020-11-11,Kalikot,8.5,3.2,66.1,4.2,865.4
2020-11-12,Kalikot,7.3,0.0,52.4,1.2,864.8
2020-11-13,Kalikot,9.0,1.7,55.0,3.1,870.8
2020-11-14,Kalikot,7.9,1.8,52.8,5.4,866.6
2020-11-15,Kalikot,10.7,2.3,50.2,1.6,868.5
2020-11-16,Kalikot,9.5,0.0,56.5,5.8,866.0
2020-11-17,Kalikot,10.8,3.6,57.9,1.9,861.1
2020-11-18,Kalikot,9.5,2.0,59.9,3.0,871.5
2020-11-19,Kalikot,5.6,0.0,54.7,3.6,868.3
2020-11-20,Kalikot,8.6,0.0,59.4,2.5,867.8
2020-11-21,Kalikot,9.6,0.0,54.8,3.0,860.2
2020-11-22,Kalikot,9.3,1.8,55.5,5.7,866.2
2020-11-23,Kalikot,7.6,0.0,55.4,6.2,871.2
2020-11-24,Kalikot,7.7,2.1,60.5,6.3,870.5
2020-11-25,Kalikot,7.3,1.3,54.2,6.1,865.9
2020-11-26,Kalikot,5.2,1.3,60.6,7.5,870.3
2020-11-27,Kalikot,8.4,0.0,51.3,7.3,871.3
2020-11-28,Kalikot,10.0,0.0,53.4,8.1,866.1
2020-11-29,Kalikot,7.5,1.6,47.0,5.5,870.6
2020-11-30,Kalikot,5.9,0.0,53.3,7.7,870.4
2020-12-01,Kalikot,10.3,0.0,49.4,10.3,869.1
2020-12-02,Kalikot,11.0,0.0,57.8,2.3,869.4
2020-12-03,Kalikot,7.4,0.0,57.5,6.3,864.0
2020-12-04,Kalikot,6.3,1.7,62.4,2.0,869.0
2020-12-05,Kalikot,7.9,1.0,64.1,5.1,866.2
2020-12-06,Kalikot,8.7,0.0,54.2,2.8,863.9
2020-12-07,Kalikot,7.2,0.9,52.0,7.7,871.2
2020-12-08,Kalikot,5.0,1.1,58.2,5.9,866.2
2020-12-09,Kalikot,10.0,1.0,53.9,6.5,867.3
2020-12-10,Kalikot,8.6,0.0,52.0,3.5,867.0
2020-12-11,Kalikot,11.2,1.7,56.3,9.6,861.9
2020-12-12,Kalikot,8.1,1.7,53.4,3.9,865.7
2020-12-13,Kalikot,11.0,0.0,65.3,2.7,868.9
2020-12-14,Kalikot,7.6,1.9,55.2,3.5,866.6
2020-12-15,Kalikot,6.8,0.0,54.8,2.6,865.5
2020-12-16,Kalikot,7.0,0.9,59.8,3.2,867.6
2020-12-17,Kalikot,11.6,0.9,66.7,3.9,869.8
2020-12-18,Kalikot,7.6,1.3,54.9,8.9,861.7
2020-12-19,Kalikot,11.2,0.0,45.6,1.9,866.3
2020-12-20,Kalikot,7.1,1.2,55.6,3.1,866.7
